RK,Unnamed: 1,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Unnamed: 20,Unnamed: 21,2010,Drafted?,Draft Pick,Draft Year
2062,Jared Cunningham,F,33,14.8,5.2,1.8,4.9,37.7,0.8,2.3,32.9,0.7,1.0,75.0,2.6,0.4,0.4,0.4,0.7,,,,,,
2064,Pierre Henderson-Niles,F,23,17.8,5.2,2.3,4.7,48.6,0.0,0.0,0.0,0.6,1.6,35.1,5.2,0.1,0.6,0.8,1.1,,,,,,
2065,David Kyles,G,29,20.0,5.2,1.9,4.8,40.3,0.6,1.9,31.5,0.7,1.2,61.8,2.8,1.7,0.8,0.5,1.0,,,,,,
2066,Tommie Tyler,G,24,20.5,5.2,1.6,4.0,40.6,0.3,0.9,33.3,1.6,2.4,67.2,1.9,1.1,0.4,0.2,1.4,,,,,,
2066,Courtney Jackson,F,30,19.4,5.2,1.9,4.4,43.9,0.0,0.2,0.0,1.3,2.4,54.9,5.4,0.5,0.2,0.2,1.4,,,,,,
2066,Dave Singleton,G,30,18.8,5.2,2.2,4.5,48.9,0.0,0.0,0.0,0.8,1.4,53.5,3.4,2.1,1.3,0.2,2.0,,,,,,
2066,Anthony Ervin,G,30,20.8,5.2,1.9,5.0,37.3,0.7,2.1,34.9,0.7,1.0,72.4,2.4,1.1,0.6,0.0,1.2,,,,,,
2070,Kamil Svrdlik,F,31,20.9,5.2,2.1,4.6,44.4,0.1,0.4,25.0,0.9,1.9,49.2,3.6,0.5,0.5,0.7,1.9,,,,,,
2071,Rudy Meo,G,25,10.2,5.2,1.6,3.6,44.4,1.0,2.3,44.8,0.9,1.1,85.2,1.2,0.6,0.3,0.1,0.7,,,,,,
2072,Horace Bond,F,32,23.6,5.2,2.0,3.9,51.6,0.3,0.8,36.0,0.9,2.0,44.4,3.3,0.5,0.5,0.2,1.2,,,,,,
2072,Ryan Sypkens,G,32,19.3,5.2,1.8,4.8,37.0,1.1,3.0,35.1,0.5,0.8,68.0,1.4,1.5,0.4,0.2,1.7,,,,,,
2074,Miles Plumlee,F,40,16.4,5.2,2.1,3.7,56.1,0.0,0.0,100.0,1.0,1.5,66.1,4.9,0.3,0.5,0.7,1.1,,,,,,
2075,Michael Mayo,G,7,13.1,5.1,1.7,5.1,33.3,1.3,3.9,33.3,0.4,0.6,75.0,0.6,0.3,0.4,0.0,0.4,,,,,,
2076,Tyrel Reed,G,36,15.6,5.1,1.8,3.5,49.6,1.2,2.6,47.3,0.4,0.5,83.3,1.4,1.1,0.8,0.1,0.4,,,,,,
2077,Antonio Weary,G,22,23.4,5.1,1.9,3.6,51.9,0.1,0.6,23.1,1.3,2.5,51.9,3.6,1.5,1.2,0.1,1.6,,,,,,
2078,Patrick Saunders,F,30,18.4,5.1,1.8,3.7,49.1,0.9,2.0,42.6,0.6,0.6,94.7,2.3,0.9,0.3,0.3,0.8,,,,,,
2078,Carlos Dos Santos,C,30,19.9,5.1,2.0,4.6,44.2,0.0,0.0,0.0,1.1,2.1,51.6,4.2,0.6,0.3,0.5,1.0,,,,,,
2080,Curry McKinney,G,31,17.1,5.1,1.9,4.8,39.3,0.5,1.3,35.0,0.9,1.3,69.2,2.8,1.6,0.8,0.2,1.1,,,,,,
2080,Darian Donald,F,31,18.0,5.1,1.8,4.8,37.2,0.6,2.4,27.4,0.9,1.7,54.7,2.9,0.5,0.5,0.1,1.2,,,,,,
2082,Michael Rogers,F,32,19.3,5.1,1.9,4.5,42.0,0.8,2.4,35.5,0.5,0.8,65.4,2.5,0.9,0.6,0.1,1.3,,,,,,
2082,Terrence Jennings,F,32,13.2,5.1,2.2,3.6,61.7,0.0,0.0,0.0,0.7,1.3,55.0,3.4,0.4,0.6,1.3,0.7,,,,,,
2084,Michael Loyd Jr,G,36,14.1,5.1,1.8,3.4,52.8,0.5,1.3,42.2,1.0,1.4,67.3,1.2,1.1,0.7,0.1,1.1,,,,,,
2085,Zach Bailey,G,28,16.3,5.1,1.3,3.5,38.1,0.3,0.9,36.0,2.1,2.5,84.5,2.2,1.0,0.8,0.0,1.4,,,,,,
2086,Dominique Shellman,G,29,25.5,5.1,1.8,4.8,37.7,0.4,1.3,30.8,1.1,1.6,71.1,1.9,4.4,0.8,0.1,3.0,,,,,,
2087,Mike McLain,C,30,21.4,5.1,1.9,4.1,46.3,0.4,1.5,24.4,0.9,2.1,45.2,3.2,1.3,0.6,0.1,2.0,,,,,,
2087,Spencer Goodman,F,30,20.8,5.1,1.5,4.1,37.4,0.3,1.3,25.0,1.7,2.5,68.9,3.0,1.1,0.7,0.1,1.9,,,,,,
2087,Brian Cole,F-C,30,15.9,5.1,2.2,4.9,43.9,0.2,0.5,35.7,0.6,1.0,62.1,2.3,0.2,0.2,0.6,1.0,,,,,,
2090,Hakim McCullar,F,31,19.2,5.1,2.1,5.5,38.8,0.0,0.0,0.0,0.8,1.4,59.1,3.1,0.4,0.2,0.3,1.3,,,,,,
2090,Ryan Hargrave,F,31,14.5,5.1,1.9,4.2,45.0,0.7,2.0,36.1,0.6,0.7,78.3,3.0,0.3,0.3,0.1,0.6,,,,,,
2090,Dwayne Smith,F,31,12.8,5.1,1.9,4.6,41.7,0.4,1.3,29.3,0.8,1.4,59.1,2.8,0.4,0.5,0.1,1.1,,,,,,
2093,Dayvon Ellis,G,33,15.4,5.1,1.8,3.8,46.0,0.9,2.1,41.4,0.7,0.8,92.0,1.2,1.5,0.8,0.1,0.9,,,,,,
2093,Josh Brinkley,F,22,17.4,5.1,2.0,3.3,61.1,0.0,0.1,0.0,1.1,2.0,53.3,3.1,0.4,0.3,0.4,0.9,,,,,,
2093,Greg Dillon,G,11,11.5,5.1,1.9,5.1,37.5,0.5,1.5,35.3,0.7,1.2,61.5,1.2,1.0,0.4,0.0,1.6,,,,,,
2096,Nathan Walkup,F,34,17.4,5.1,1.8,4.4,41.6,0.6,2.4,26.5,0.8,1.4,57.4,3.3,0.8,0.6,0.1,0.6,,,,,,
2097,Adam Walker,F,23,20.3,5.1,2.0,5.3,37.7,0.1,0.3,28.6,1.0,2.7,37.7,4.9,1.2,0.3,0.7,1.3,,,,,,
2098,Kenny Frease,C,35,16.3,5.1,2.2,4.3,50.7,0.0,0.1,0.0,0.7,1.4,52.0,4.3,0.7,0.4,0.6,1.1,,,,,,
2098,Zeke Marshall,C,35,16.8,5.1,2.1,4.4,47.1,0.0,0.0,0.0,1.0,2.1,46.6,3.9,0.5,0.3,1.7,1.5,,,,,,
2100,George Akpele,F,28,21.2,5.1,2.3,4.4,51.2,0.0,0.0,0.0,0.6,2.0,29.1,4.7,0.4,0.3,1.4,1.3,,,,,,
2100,Eric Dearden,G,28,19.2,5.1,1.8,4.6,38.0,0.4,1.4,31.6,1.1,1.5,78.0,1.3,1.4,1.0,0.0,1.6,,,,,,
2102,Mehmet Sahan,F-C,29,19.2,5.1,2.1,4.4,48.1,0.0,0.1,50.0,0.8,1.1,71.0,4.3,0.7,0.6,0.4,1.3,,,,,,
2103,Sean Carter,F-C,32,24.4,5.1,2.0,4.0,49.6,0.0,0.0,0.0,1.1,2.3,47.2,7.1,0.9,0.6,1.3,1.3,,,,,,
2104,Dejuan Goodwin,G,20,23.2,5.1,1.8,5.4,33.6,0.5,1.8,27.8,1.0,1.3,76.0,2.5,1.3,0.6,0.1,1.9,,,,,,
2105,Jason Washburn,C,28,14.9,5.0,2.0,3.4,58.5,0.0,0.0,0.0,1.1,1.3,86.1,2.8,0.3,0.4,1.0,0.5,,,,,,
2106,Adam Pegg,C,30,18.1,5.0,2.1,4.4,46.6,0.0,0.0,0.0,0.9,1.2,77.1,2.6,0.5,0.1,0.3,0.9,,,,,,
2107,Bryan Streeter,F,32,24.3,5.0,2.1,4.5,46.5,0.0,0.0,0.0,0.8,1.8,47.4,4.7,0.7,0.7,0.3,0.8,,,,,,
2107,Javoris Bryant,F,32,19.0,5.0,1.8,4.1,45.4,0.0,0.0,0.0,1.3,2.0,66.2,3.2,0.7,0.4,0.5,0.8,,,,,,
2109,Carleton Scott,F,34,18.9,5.0,2.0,4.1,49.3,0.6,1.6,35.2,0.5,0.6,76.2,4.6,1.1,0.5,1.1,0.9,,,,,,
2110,Colton Iverson,F-C,35,16.9,5.0,1.9,4.0,48.2,0.0,0.0,0.0,1.1,2.2,52.6,4.4,0.6,0.3,0.9,1.3,,,,,,
2111,Kasey Cunningham,F,2,21.5,5.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,1.0,100.0,4.0,0.5,1.5,0.5,2.0,,,,,,
2111,Tyrell Thompson,G,20,12.8,5.0,2.0,4.7,43.0,0.5,1.3,34.6,0.6,0.8,68.8,1.5,0.4,0.7,0.1,1.1,,,,,,
2111,Andreas Schreiber,C,2,14.5,5.0,1.5,5.0,30.0,0.0,0.0,0.0,2.0,3.5,57.1,1.0,1.0,1.0,0.0,2.0,,,,,,
2111,Steve Martin Jr,G,1,14.0,5.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2111,Kyle Barone,C,31,15.8,5.0,2.0,3.3,60.4,0.0,0.0,0.0,1.1,1.6,66.0,4.1,0.4,0.2,0.3,1.1,,,,,,
2111,Kyle Downey,G,24,15.0,5.0,1.9,4.8,40.4,0.6,2.3,26.8,0.5,0.7,81.3,1.2,0.6,0.6,0.0,0.7,,,,,,
2111,Cardell McFarland,G,5,17.8,5.0,1.6,4.0,40.0,0.0,0.8,0.0,1.8,2.2,81.8,1.4,1.6,0.8,0.0,1.6,,,,,,
2111,Jordan Callahan,G,24,16.0,5.0,1.9,4.0,46.9,0.8,1.8,45.2,0.5,0.7,64.7,1.3,1.8,0.3,0.0,1.0,,,,,,
2111,Jimmy McMurrin,G,1,7.0,5.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,
2111,Travess Armenta,G,1,14.0,5.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,
2111,Ryan Fleming,G,1,11.0,5.0,1.0,3.0,33.3,1.0,1.0,100.0,2.0,2.0,100.0,2.0,2.0,0.0,0.0,3.0,,,,,,
2111,Tony McGilveary,G,24,14.0,5.0,1.8,5.1,36.1,0.6,2.0,31.3,0.7,1.3,53.1,2.6,0.2,0.2,0.0,1.0,,,,,,
2123,Tray Woodall,G,34,20.2,5.0,1.8,4.6,38.7,0.5,2.0,26.9,0.9,1.4,67.4,2.3,3.2,0.6,0.2,1.7,,,,,,
2123,Alex Oriakhi,F,34,24.6,5.0,1.9,4.0,46.0,0.0,0.0,0.0,1.3,2.4,53.8,6.6,0.4,0.4,1.6,1.0,,,,,,
2123,Donte Medder,G,34,12.9,5.0,1.4,3.5,40.8,0.9,2.5,37.2,1.1,1.7,66.1,0.8,1.1,0.6,0.0,1.3,,,,,,
2123,Lonnie Boga,G,34,15.9,5.0,1.6,3.6,45.1,0.6,1.7,38.6,1.1,1.9,56.9,2.6,0.6,0.5,0.1,0.9,,,,,,
2127,Tim Frazier,G,31,18.4,5.0,1.6,4.3,38.6,0.3,0.8,37.5,1.4,2.1,67.2,2.3,2.4,0.7,0.1,1.7,,,,,,
2128,Radar Onguetou,F,30,26.5,5.0,1.7,4.7,35.7,0.6,2.2,26.9,1.0,1.7,59.6,5.5,0.3,0.3,0.1,0.8,,,,,,
2129,Jeremy Hence,F,29,21.0,5.0,1.9,4.4,42.5,0.3,1.2,28.6,0.9,1.7,54.2,4.1,1.0,0.4,0.4,1.3,,,,,,
2129,Chris Buchanan,G,29,15.8,5.0,1.7,4.4,37.2,0.7,2.6,28.0,0.9,1.4,65.9,1.4,0.4,0.6,0.1,1.0,,,,,,
2131,Lamar Roberson,F,25,18.2,5.0,1.9,4.4,42.3,0.1,0.8,14.3,1.1,1.4,77.1,2.9,1.5,1.0,0.6,1.1,,,,,,
2132,Zach Jones,F,24,17.8,5.0,1.4,4.2,34.0,0.0,0.1,33.3,2.1,3.3,62.5,3.3,0.7,0.5,0.6,1.7,,,,,,
2133,Raven Barber,F,22,16.1,5.0,2.0,3.7,53.1,0.0,0.0,0.0,1.0,2.1,48.9,2.8,0.1,0.3,0.3,0.6,,,,,,
2134,Luis Guzman,G,35,31.8,4.9,1.7,4.6,37.3,0.6,1.9,29.9,0.9,1.5,61.1,4.2,3.2,0.7,0.1,1.5,,,,,,
2135,Geoff Reeves,G,34,18.0,4.9,1.7,3.5,48.3,1.1,2.6,44.8,0.4,0.4,86.7,1.3,0.9,0.7,0.1,0.6,,,,,,
2135,George Davis,F,34,17.6,4.9,2.0,4.2,47.2,0.1,0.4,35.7,0.9,1.6,54.7,4.3,0.4,0.5,0.5,0.9,,,,,,
2137,Dominic Cheek,G,33,13.5,4.9,1.8,3.9,45.3,0.4,1.3,31.0,1.0,1.6,65.4,2.5,0.4,0.4,0.2,0.7,,,,,,
2137,Justin Jordan,G,33,18.2,4.9,1.5,3.9,38.0,0.9,2.5,38.3,1.0,1.5,66.7,1.7,1.8,0.4,0.0,1.3,,,,,,
2139,P.J. Gaynor,F,32,17.0,4.9,1.9,4.0,47.2,0.1,0.3,30.0,1.1,1.6,67.3,3.5,0.9,0.4,0.6,1.1,,,,,,
2139,Cason Burk,G,32,28.3,4.9,1.5,3.6,43.0,0.3,0.9,28.6,1.6,2.3,71.2,6.5,1.8,0.9,0.3,1.5,,,,,,
2141,Trevor Morris,C,31,17.6,4.9,1.9,3.2,59.2,0.0,0.0,0.0,1.2,1.8,67.3,3.2,0.4,0.2,0.8,0.9,,,,,,
2141,Will Taylor,F,31,16.8,4.9,1.9,4.3,44.7,0.0,0.0,0.0,1.1,2.1,53.8,5.0,0.5,0.9,0.3,1.1,,,,,,
2143,Greg Brown,G,30,14.0,4.9,1.6,4.8,32.4,0.8,2.6,32.1,1.0,1.3,76.3,2.3,0.4,0.5,0.3,1.0,,,,,,
2143,Joe Efese,F,30,15.6,4.9,2.0,4.4,45.0,0.0,0.0,0.0,1.0,1.5,65.2,2.7,0.4,0.2,1.5,0.9,,,,,,
2145,Brad Birton,F,24,22.0,4.9,2.1,4.7,45.1,0.0,0.2,20.0,0.6,1.2,53.6,3.6,0.5,1.0,0.3,1.3,,,,,,
2146,Sean Crawford,G,33,17.1,4.9,1.5,4.3,36.2,0.8,2.3,33.8,1.0,1.3,77.3,1.8,1.2,0.7,0.1,0.9,,,,,,
2146,Justin Brown,G,22,17.1,4.9,1.4,4.3,31.6,0.4,1.2,34.6,1.8,2.5,70.9,1.0,1.0,0.7,0.0,1.7,,,,,,
2148,Malik Boothe,G,32,25.3,4.9,1.7,4.3,39.0,0.3,1.0,27.3,1.3,2.0,66.7,2.0,2.9,1.0,0.1,1.8,,,,,,
2149,Edin Suljic,F,31,16.9,4.9,2.1,4.3,48.9,0.0,0.0,0.0,0.7,1.0,71.0,2.7,0.8,0.3,0.3,1.0,,,,,,
2150,Dale Moss,G,30,19.2,4.9,1.7,3.7,45.0,0.1,0.5,14.3,1.5,2.2,69.2,3.8,0.7,0.4,0.5,1.3,,,,,,
2150,Richard Howell,F,30,13.6,4.9,1.9,4.1,46.0,0.1,0.4,18.2,1.0,1.8,57.4,4.6,0.6,0.4,0.2,1.1,,,,,,
2152,Antoine Johnson,G,27,14.8,4.9,1.9,4.3,44.4,0.0,0.3,12.5,1.0,1.9,54.0,1.7,1.9,1.0,0.2,1.5,,,,,,
2152,Lucas Nutt,G,9,16.0,4.9,1.6,3.8,41.2,0.8,1.6,50.0,1.0,1.2,81.8,1.1,3.7,1.1,0.0,1.3,,,,,,
2154,Seth Evans,G,35,18.1,4.9,1.5,3.8,40.9,1.0,2.4,40.0,0.8,1.0,80.6,1.2,1.0,0.7,0.0,0.9,,,,,,
2155,Allen Smith,G,34,24.0,4.9,1.5,4.6,32.7,1.1,3.1,34.6,0.8,1.2,67.5,1.6,1.9,0.7,0.0,1.5,,,,,,
2156,Luke Fabrizius,F,25,9.4,4.9,1.7,4.6,36.5,1.5,3.6,40.7,0.0,0.1,33.3,1.6,0.2,0.0,0.2,0.3,,,,,,
2156,Colby Carr,G,25,17.1,4.9,1.9,4.4,43.1,0.0,0.2,20.0,1.1,1.5,73.0,2.8,1.4,0.8,0.2,1.6,,,,,,
2158,Claude Britten,C,33,9.6,4.9,2.1,3.5,59.1,0.0,0.0,0.0,0.8,1.2,65.8,2.1,0.2,0.2,0.5,0.4,,,,,,
2158,Alex Rubin,G,33,26.9,4.9,1.5,4.4,34.0,1.3,3.5,36.5,0.6,0.9,70.0,1.6,2.1,1.1,0.1,0.6,,,,,,
2158,Dion Dixon,G,33,15.8,4.9,1.6,4.7,35.1,0.4,2.0,21.5,1.2,1.6,75.0,2.0,1.1,0.5,0.1,0.9,,,,,,
2161,Paul Guede,G-F,32,21.5,4.9,1.6,4.4,36.4,0.5,2.2,24.3,1.2,1.6,74.0,3.0,0.7,0.8,0.3,1.5,,,,,,
2161,Julius Hearn,G,32,23.2,4.9,1.6,4.7,33.8,0.2,1.0,18.8,1.5,2.8,53.3,2.9,1.5,1.1,0.0,1.7,,,,,,
2161,Dash Harris,G,32,26.6,4.9,1.4,3.8,37.4,0.7,1.8,36.2,1.3,2.7,50.6,3.2,3.4,1.4,0.1,1.8,,,,,,
2161,Antonio Haymon,F,32,13.8,4.9,1.8,3.7,47.1,0.2,0.5,29.4,1.2,1.7,70.9,2.6,1.0,0.5,0.5,0.6,,,,,,
2161,Alexander Harrington,F-C,8,18.1,4.9,2.0,4.5,44.4,0.1,0.3,50.0,0.8,1.9,40.0,4.3,0.0,0.5,0.4,0.9,,,,,,
2166,Zach Finley,C,31,15.2,4.9,1.8,3.1,59.4,0.0,0.0,0.0,1.2,2.2,55.2,3.3,0.8,0.8,0.5,1.4,,,,,,
2166,Aaron Clayborn,F,31,19.3,4.9,2.1,3.9,52.5,0.0,0.0,0.0,0.7,1.2,63.9,3.6,0.4,0.6,0.4,1.2,,,,,,
2168,Zach Hahn,G,38,15.5,4.9,1.6,3.8,43.4,1.3,3.1,41.4,0.3,0.4,92.9,0.9,0.6,0.3,0.0,0.6,,,,,,
2169,Shaunvanta Ingram,G,28,12.3,4.9,1.7,4.8,34.8,0.4,1.8,24.5,1.1,1.6,68.2,2.4,0.5,0.3,0.1,1.3,,,,,,
2170,T.J. Gwynn,F,34,15.3,4.9,1.6,3.6,46.3,0.1,0.4,26.7,1.4,2.1,69.0,3.0,1.0,0.4,0.1,1.1,,,,,,
2171,Laval Lucas-Perry,G,32,21.3,4.8,1.6,4.5,34.7,0.9,3.2,29.1,0.8,1.2,64.1,2.3,1.7,0.6,0.0,0.9,,,,,,
2172,Biko Paris,G,31,25.5,4.8,1.6,4.0,40.8,0.3,1.2,27.0,1.2,1.7,71.7,2.0,4.1,1.0,0.1,2.5,,,,,,
2172,Jamel Jackson,G,31,10.7,4.8,1.6,4.3,38.6,1.3,3.5,35.8,0.3,0.5,60.0,0.7,0.5,0.3,0.0,0.3,,,,,,
2172,Jacob Holmen,F,31,13.5,4.8,1.9,4.6,41.5,0.1,0.7,13.0,0.9,1.2,80.6,2.4,0.4,0.3,0.2,0.8,,,,,,
2175,Jawaan Wright,F,30,15.3,4.8,1.7,3.0,56.0,0.0,0.0,0.0,1.4,2.6,54.4,3.3,0.6,0.4,0.9,0.9,,,,,,
2175,Donte Poole,G,36,14.0,4.8,1.6,3.8,40.9,0.4,1.4,28.0,1.3,1.9,71.6,2.0,1.3,1.0,0.3,1.2,,,,,,
2177,Kevin Loyd,G,28,30.0,4.8,1.8,4.3,41.3,0.4,1.4,30.0,0.8,1.0,79.3,3.4,2.9,0.9,0.0,2.1,,,,,,
2178,JT Sulton,F,33,15.7,4.8,1.8,3.7,49.6,0.0,0.1,0.0,1.1,1.7,66.1,3.9,0.1,0.5,0.2,1.2,,,,,,
2179,Brandon Shingles,G,32,27.0,4.8,1.8,4.0,43.8,0.2,0.7,33.3,1.1,1.8,59.3,2.2,4.8,1.5,0.1,2.3,,,,,,
2180,Andrew Gabriel,F,31,21.5,4.8,2.0,4.8,41.6,0.0,0.0,0.0,0.8,1.6,49.0,3.7,0.8,0.6,0.8,1.7,,,,,,
2180,Devin Hill,F,31,17.6,4.8,1.9,5.0,38.5,0.4,1.3,26.8,0.6,1.4,42.9,2.9,0.4,0.2,0.8,0.8,,,,,,
2182,David Brewster,F,10,16.3,4.8,1.7,4.9,34.7,0.9,3.0,30.0,0.5,0.8,62.5,2.5,0.2,0.4,0.2,1.2,,,,,,
2182,Will Brew,G,30,24.7,4.8,1.5,4.1,35.5,0.5,1.9,26.8,1.4,2.2,62.1,2.2,2.6,1.3,0.0,1.9,,,,,,
2182,Laron Griffin,F,30,13.3,4.8,2.0,4.5,44.4,0.0,0.0,0.0,0.8,1.7,48.0,3.8,0.3,0.4,0.6,1.1,,,,,,
2185,Paul Campbell,C,29,19.8,4.8,2.0,3.5,58.4,0.0,0.0,0.0,0.7,1.6,44.7,3.8,1.1,0.4,1.0,0.8,,,,,,
2185,Colin Reddick,F,29,14.4,4.8,1.6,3.7,42.1,0.0,0.0,0.0,1.7,2.6,64.5,4.6,0.2,0.5,1.3,1.6,,,,,,
2187,John Galvin,F,28,16.4,4.8,1.6,3.5,44.9,0.0,0.1,50.0,1.6,2.3,71.4,3.9,0.3,0.4,0.8,0.9,,,,,,
2188,Noel Johnson,F,32,14.8,4.8,1.8,4.9,37.2,0.9,2.5,36.7,0.3,0.3,72.7,1.9,0.8,0.4,0.2,1.2,,,,,,
2189,Lance Thomas,F,40,25.3,4.8,1.7,3.9,43.9,0.0,0.0,0.0,1.4,1.9,74.3,4.9,0.9,0.6,0.2,1.5,,,,,,
2190,Mike Johnson,G,22,21.4,4.8,1.9,4.5,41.0,0.2,1.2,19.2,0.8,1.3,64.3,2.0,2.5,1.0,0.1,1.9,,,,,,
2191,Alex Marcotullio,G,34,14.0,4.8,1.5,3.9,38.8,1.2,3.3,36.9,0.5,0.7,70.8,1.1,1.0,0.9,0.0,0.6,,,,,,
2191,Hollis Thompson,F,34,19.5,4.8,1.6,3.6,45.1,0.8,1.9,43.8,0.7,1.1,61.5,2.4,1.0,0.9,0.4,0.8,,,,,,
2193,Brandon Dowdy,G,29,18.6,4.8,1.8,5.2,33.8,0.8,3.0,26.1,0.4,0.6,72.2,1.8,0.7,0.9,0.1,0.4,,,,,,
2193,Joshua Henley,F,29,23.3,4.8,2.2,4.8,46.4,0.0,0.0,0.0,0.3,1.1,32.3,7.3,1.2,0.4,0.0,1.6,,,,,,
2195,Omondi Amoke,F,33,16.7,4.8,1.8,3.7,47.9,0.0,0.1,0.0,1.2,2.1,58.6,4.6,0.3,0.2,0.2,0.7,,,,,,
2195,Adrian Bowie,G,33,15.7,4.8,1.8,4.3,42.3,0.5,1.3,40.9,0.6,1.0,59.4,2.1,1.5,0.8,0.2,0.8,,,,,,
2195,Kendall Russell,F,33,16.9,4.8,1.6,2.8,56.4,0.0,0.0,0.0,1.5,2.0,78.5,4.4,0.6,0.6,0.3,1.1,,,,,,
2195,Cliff Dixon,F-C,33,14.8,4.8,1.8,4.3,41.3,0.1,0.5,16.7,1.1,1.8,61.0,4.3,0.5,0.5,0.2,1.2,,,,,,
2199,Stefon Johnson,F,27,17.4,4.7,1.9,3.6,53.1,0.0,0.2,16.7,0.9,1.4,59.0,3.3,0.5,0.6,0.5,1.4,,,,,,
2200,Andrew Lawrence,G,34,16.8,4.7,1.7,4.1,41.0,1.1,3.0,35.0,0.3,0.5,61.1,1.0,1.1,0.7,0.1,0.8,,,,,,
2201,Austin Morgan,G,30,13.6,4.7,1.4,3.3,42.4,0.8,2.1,37.5,1.1,1.4,79.1,1.2,0.9,0.4,0.0,0.8,,,,,,
2202,Jamil Wilson,F,26,16.9,4.7,1.8,4.2,42.7,0.3,1.2,28.1,0.8,1.0,74.1,3.2,1.0,0.5,0.5,1.0,,,,,,
2203,Jeremie Simmons,G,33,12.2,4.7,1.5,3.5,44.7,0.9,2.3,39.0,0.7,1.0,70.6,0.7,0.8,0.5,0.0,0.4,,,,,,
2203,Nick Pontes,F-C,22,11.2,4.7,2.0,4.5,44.4,0.0,0.0,0.0,0.7,1.2,59.3,1.9,0.5,0.3,0.3,1.5,,,,,,
2205,David Diakite,F,32,15.6,4.7,1.6,3.9,41.9,0.1,0.2,33.3,1.4,2.3,61.6,3.8,0.5,0.4,0.2,1.3,,,,,,
2205,Raymond Cody,G,32,17.3,4.7,1.6,4.8,32.7,0.6,2.0,30.8,1.0,1.4,70.5,2.1,0.8,0.7,0.1,1.1,,,,,,
2207,Blake Cushingberry,G,35,15.4,4.7,1.5,3.6,42.1,0.9,2.6,33.7,0.8,1.2,68.3,1.9,0.6,0.5,0.0,0.8,,,,,,
2207,Tony Meier,F,28,14.1,4.7,1.6,4.1,40.0,0.8,2.5,30.0,0.7,0.8,82.6,2.6,0.5,0.2,0.1,0.9,,,,,,
2209,Germaine Sparkes,G,31,19.4,4.7,1.5,4.1,37.3,0.7,2.2,32.8,1.0,1.4,71.4,2.4,1.0,0.8,0.2,1.3,,,,,,
2209,Marcus Schroeder,G,31,32.0,4.7,1.6,4.5,35.3,0.6,2.4,27.0,0.9,1.1,82.4,3.3,2.9,1.7,0.0,1.5,,,,,,
2211,Brian Carlwell,C,34,14.4,4.7,1.9,3.1,61.5,0.0,0.1,50.0,0.9,1.6,55.4,2.8,0.4,0.2,0.5,0.9,,,,,,
2212,Pete Brown,F,30,21.9,4.7,1.8,4.6,39.1,0.0,0.0,0.0,1.1,1.8,62.3,3.8,0.7,0.4,1.5,1.3,,,,,,
2213,Ben Smith,G,33,15.1,4.7,1.6,4.7,34.0,1.2,4.0,29.5,0.3,0.5,66.7,1.5,1.0,1.0,0.2,0.8,,,,,,
2213,Aaron Hawley,G,33,12.3,4.7,1.7,4.2,41.0,0.7,1.8,39.7,0.5,0.8,72.0,2.0,0.2,0.4,0.1,0.6,,,,,,
2215,Charles Clark,G-F,29,14.2,4.7,1.8,4.4,41.1,0.4,1.2,35.3,0.6,1.4,43.9,3.1,0.7,0.7,0.1,1.0,,,,,,
2216,Adam Malik,G,32,17.2,4.7,1.7,4.0,41.1,1.0,2.8,37.5,0.3,0.6,55.0,1.9,1.1,0.4,0.2,1.0,,,,,,
2216,Kramer Knutson,F-C,32,18.8,4.7,1.8,3.3,56.7,0.0,0.0,0.0,1.0,1.8,56.1,2.8,0.8,0.4,0.3,0.7,,,,,,
2216,Drew Maynard,G-F,32,12.6,4.7,1.9,4.2,46.6,0.5,2.1,25.0,0.3,0.6,45.0,2.4,0.7,0.3,0.3,0.7,,,,,,
2216,Joe Burton,F-C,32,16.0,4.7,1.7,3.6,46.6,0.0,0.1,50.0,1.3,2.0,63.1,4.5,1.0,0.4,0.3,1.8,,,,,,
2220,Pawel Buczak,C,31,21.6,4.7,1.8,4.2,42.7,0.3,0.8,40.0,0.7,1.3,59.0,3.2,1.7,0.6,0.6,1.7,,,,,,
2221,Andrew Fitzgerald,F,27,15.4,4.7,1.8,3.5,51.1,0.0,0.0,0.0,1.1,1.7,63.8,1.9,0.5,0.3,0.3,0.6,,,,,,
2221,Grady Green,F,9,12.4,4.7,2.0,4.7,42.9,0.4,1.3,33.3,0.2,1.1,20.0,2.2,0.0,0.1,0.3,1.2,,,,,,
2223,Trevor Gaskins,G,35,14.2,4.7,1.5,4.5,33.8,0.8,2.7,28.4,0.9,1.3,66.7,2.1,1.5,0.7,0.0,1.2,,,,,,
2223,Scott Suggs,G,35,13.8,4.7,1.5,3.8,38.3,1.1,2.8,37.4,0.7,0.9,77.4,1.2,0.7,0.3,0.0,0.5,,,,,,
